Date,S&P 500
6/28/01,1226.2
6/29/01,1224.42
7/2/01,1236.71
7/3/01,1234.45
7/5/01,1219.24
7/6/01,1190.59
7/9/01,1198.78
7/10/01,1181.52
7/11/01,1180.1801
7/12/01,1208.14
7/13/01,1215.6801
7/16/01,1202.45
7/17/01,1214.4399
7/18/01,1207.71
7/19/01,1215.02
7/20/01,1210.85
7/23/01,1191.03
7/24/01,1171.65
7/25/01,1190.49
7/26/01,1202.9301
7/27/01,1205.8199
7/30/01,1204.52
7/31/01,1211.23
8/1/01,1215.9301
8/2/01,1220.75
8/3/01,1214.35
8/6/01,1200.48
8/7/01,1204.4
8/8/01,1183.53
8/9/01,1183.4301
8/10/01,1190.16
8/13/01,1191.29
8/14/01,1186.73
8/15/01,1178.02
8/16/01,1181.66
8/17/01,1161.97
8/20/01,1171.41
8/21/01,1157.26
8/22/01,1165.3101
8/23/01,1162.09
8/24/01,1184.9301
8/27/01,1179.21
8/28/01,1161.51
8/29/01,1148.6
8/30/01,1129.03
8/31/01,1133.58
9/4/01,1132.9399
9/5/01,1131.74
9/6/01,1106.4
9/7/01,1085.78
9/10/01,1092.54
9/17/01,1038.77
9/18/01,1032.74
9/19/01,1016.1
9/20/01,984.54
9/21/01,965.8
9/24/01,1003.45
9/25/01,1012.27
9/26/01,1007.04
9/27/01,1018.61
9/28/01,1040.9399
10/1/01,1038.55
10/2/01,1051.33
10/3/01,1072.28
10/4/01,1069.63
10/5/01,1071.38
10/8/01,1062.4399
10/9/01,1056.75
10/10/01,1080.99
10/11/01,1097.4301
10/12/01,1091.65
10/15/01,1089.98
10/16/01,1097.54
10/17/01,1077.09
10/18/01,1068.61
10/19/01,1073.48
10/22/01,1089.9
10/23/01,1084.78
10/24/01,1085.2
10/25/01,1100.09
10/26/01,1104.61
10/29/01,1078.3
10/30/01,1059.79
10/31/01,1059.78
11/1/01,1084.1
11/2/01,1087.2
11/5/01,1102.84
11/6/01,1118.86
11/7/01,1115.8
11/8/01,1118.54
11/9/01,1120.3101
11/12/01,1118.33
11/13/01,1139.09
11/14/01,1141.21
11/15/01,1142.24
11/16/01,1138.65
11/19/01,1151.0601
11/20/01,1142.66
11/21/01,1137.03
11/23/01,1150.34
11/26/01,1157.42
11/27/01,1149.5
11/28/01,1128.52
11/29/01,1140.2
11/30/01,1139.45
12/3/01,1129.9
12/4/01,1144.8
12/5/01,1170.35
12/6/01,1167.1
12/7/01,1158.3101
12/10/01,1139.9301
12/11/01,1136.76
12/12/01,1137.0699
12/13/01,1119.38
12/14/01,1123.09
12/17/01,1134.36
12/18/01,1142.92
12/19/01,1149.5601
12/20/01,1139.9301
12/21/01,1144.89
12/24/01,1144.65
12/26/01,1149.37
12/27/01,1157.13
12/28/01,1161.02
12/31/01,1148.08
1/2/02,1154.67
1/3/02,1165.27
1/4/02,1172.51
1/7/02,1164.89
1/8/02,1160.71
1/9/02,1155.14
1/10/02,1156.55
1/11/02,1145.6
1/14/02,1138.41
1/15/02,1146.1899
1/16/02,1127.5699
1/17/02,1138.88
1/18/02,1127.58
1/22/02,1119.3101
1/23/02,1128.1801
1/24/02,1132.15
1/25/02,1133.28
1/28/02,1133.0601
1/29/02,1100.64
1/30/02,1113.5699
1/31/02,1130.2
2/1/02,1122.2
2/4/02,1094.4399
2/5/02,1090.02
2/6/02,1083.51
2/7/02,1080.17
2/8/02,1096.22
2/11/02,1111.9399
2/12/02,1107.5
2/13/02,1118.51
2/14/02,1116.48
2/15/02,1104.1801
2/19/02,1083.34
2/20/02,1097.98
2/21/02,1080.95
2/22/02,1089.84
2/25/02,1109.4301
2/26/02,1109.38
2/27/02,1109.89
2/28/02,1106.73
3/1/02,1131.78
3/4/02,1153.84
3/5/02,1146.14
3/6/02,1162.77
3/7/02,1157.54
3/8/02,1164.3101
3/11/02,1168.26
3/12/02,1165.58
3/13/02,1154.09
3/14/02,1153.04
3/15/02,1166.16
3/18/02,1165.55
3/19/02,1170.29
3/20/02,1151.85
3/21/02,1153.59
3/22/02,1148.7
3/25/02,1131.87
3/26/02,1138.49
3/27/02,1144.58
3/28/02,1147.39
4/1/02,1146.54
4/2/02,1136.76
4/3/02,1125.4
4/4/02,1126.34
4/5/02,1122.73
4/8/02,1125.29
4/9/02,1117.8
4/10/02,1130.47
4/11/02,1103.6899
4/12/02,1111.01
4/15/02,1102.55
4/16/02,1128.37
4/17/02,1126.0699
4/18/02,1124.47
4/19/02,1125.17
4/22/02,1107.83
4/23/02,1100.96
4/24/02,1093.14
4/25/02,1091.48
4/26/02,1076.3199
4/29/02,1065.45
4/30/02,1076.92
5/1/02,1086.46
5/2/02,1084.5601
5/3/02,1073.4301
5/6/02,1052.67
5/7/02,1049.49
5/8/02,1088.85
5/9/02,1073.01
5/10/02,1054.99
5/13/02,1074.5601
5/14/02,1097.28
5/15/02,1091.0699
5/16/02,1098.23
5/17/02,1106.59
5/20/02,1091.88
5/21/02,1079.88
5/22/02,1086.02
5/23/02,1097.08
5/24/02,1083.8199
5/28/02,1074.55
5/29/02,1067.66
5/30/02,1064.66
5/31/02,1067.14
6/3/02,1040.6801
6/4/02,1040.6899
6/5/02,1049.9
6/6/02,1029.15
6/7/02,1027.53
6/10/02,1030.74
6/11/02,1013.6
6/12/02,1020.26
6/13/02,1009.56
6/14/02,1007.27
6/17/02,1036.17
6/18/02,1037.14
6/19/02,1019.99
6/20/02,1006.29
6/21/02,989.14
6/24/02,992.72
6/25/02,976.14
6/26/02,973.53
6/27/02,990.64
6/28/02,989.81
7/1/02,968.65
7/2/02,948.09
7/3/02,953.99
7/5/02,989.03
7/8/02,976.98
7/9/02,952.83
7/10/02,920.47
7/11/02,927.37
7/12/02,921.39
7/15/02,917.93
7/16/02,901.05
7/17/02,906.04
7/18/02,881.56
7/19/02,847.76
7/22/02,819.85
7/23/02,797.7
7/24/02,843.42
7/25/02,838.68
7/26/02,852.84
7/29/02,898.96
7/30/02,902.78
7/31/02,911.62
8/1/02,884.66
8/2/02,864.24
8/5/02,834.6
8/6/02,859.57
8/7/02,876.77
8/8/02,905.46
8/9/02,908.64
8/12/02,903.8
8/13/02,884.21
8/14/02,919.62
8/15/02,930.25
8/16/02,928.77
8/19/02,950.72
8/20/02,937.43
8/21/02,949.36
8/22/02,962.7
8/23/02,940.86
8/26/02,947.95
8/27/02,934.82
8/28/02,917.87
8/29/02,917.8
8/30/02,916.07
9/3/02,878.02
9/4/02,893.4
9/5/02,879.15
9/6/02,893.92
9/9/02,902.96
9/10/02,909.58
9/11/02,909.45
9/12/02,886.91
9/13/02,889.81
9/16/02,891.1
9/17/02,873.52
9/18/02,869.46
9/19/02,843.32
9/20/02,845.39
9/23/02,833.7
9/24/02,819.29
9/25/02,839.66
9/26/02,854.95
9/27/02,827.37
9/30/02,815.28
10/1/02,847.91
10/2/02,827.91
10/3/02,818.95
10/4/02,800.58
10/7/02,785.28
10/8/02,798.55
10/9/02,776.76
10/10/02,803.92
10/11/02,835.32
10/14/02,841.44
10/15/02,881.27
10/16/02,860.02
10/17/02,879.2
10/18/02,884.39
10/21/02,899.72
10/22/02,890.16
10/23/02,896.14
10/24/02,882.5
10/25/02,897.65
10/28/02,890.23
10/29/02,882.15
10/30/02,890.71
10/31/02,885.76
11/1/02,900.96
11/4/02,908.35
11/5/02,915.39
11/6/02,923.76
11/7/02,902.65
11/8/02,894.74
11/11/02,876.19
11/12/02,882.95
11/13/02,882.53
11/14/02,904.27
11/15/02,909.83
11/18/02,900.36
11/19/02,896.74
11/20/02,914.15
11/21/02,933.76
11/22/02,930.55
11/25/02,932.88
11/26/02,913.31
11/27/02,938.87
11/29/02,936.31
12/2/02,934.53
12/3/02,920.75
12/4/02,917.57
12/5/02,906.55
12/6/02,912.23
12/9/02,892
12/10/02,904.45
12/11/02,904.96
12/12/02,901.59
12/13/02,889.48
12/16/02,910.4
12/17/02,902.99
12/18/02,891.12
12/19/02,884.25
12/20/02,895.75
12/23/02,897.38
12/24/02,892.47
12/26/02,889.66
12/27/02,875.4
12/30/02,879.39
12/31/02,879.82
1/2/03,909.03
1/3/03,908.59
1/6/03,929.01
1/7/03,922.93
1/8/03,909.93
1/9/03,927.58
1/10/03,927.57
1/13/03,926.26
1/14/03,931.66
1/15/03,918.22
1/16/03,914.6
1/17/03,901.78
1/21/03,887.62
1/22/03,878.36
1/23/03,887.34
1/24/03,861.4
1/27/03,847.48
1/28/03,858.54
1/29/03,864.36
1/30/03,844.61
1/31/03,855.7
2/3/03,860.32
2/4/03,848.2
2/5/03,843.59
2/6/03,838.15
2/7/03,829.69
2/10/03,835.97
2/11/03,829.2
2/12/03,818.68
2/13/03,817.37
2/14/03,834.89
2/18/03,851.17
2/19/03,845.13
2/20/03,837.1
2/21/03,848.17
2/24/03,832.58
2/25/03,838.57
2/26/03,827.55
2/27/03,837.28
2/28/03,841.15
3/3/03,834.81
3/4/03,821.99
3/5/03,829.85
3/6/03,822.1
3/7/03,828.89
3/10/03,807.48
3/11/03,800.73
3/12/03,804.19
3/13/03,831.9
3/14/03,833.27
3/17/03,862.79
3/18/03,866.45
3/19/03,874.02
3/20/03,875.67
3/21/03,895.79
3/24/03,864.23
3/25/03,874.74
3/26/03,869.95
3/27/03,868.52
3/28/03,863.5
3/31/03,848.18
4/1/03,858.48
4/2/03,880.9
4/3/03,876.45
4/4/03,878.85
4/7/03,879.93
4/8/03,878.29
4/9/03,865.99
4/10/03,871.58
4/11/03,868.3
4/14/03,885.23
4/15/03,890.81
4/16/03,879.91
4/17/03,893.58
4/21/03,892.01
4/22/03,911.37
4/23/03,919.02
4/24/03,911.43
4/25/03,898.81
4/28/03,914.84
4/29/03,917.84
4/30/03,916.92
5/1/03,916.3
5/2/03,930.08
5/5/03,926.55
5/6/03,934.39
5/7/03,929.62
5/8/03,920.27
5/9/03,933.41
5/12/03,945.11
5/13/03,942.3
5/14/03,939.28
5/15/03,946.67
5/16/03,944.3
5/19/03,920.77
5/20/03,919.73
5/21/03,923.42
5/22/03,931.87
5/23/03,933.22
5/27/03,951.48
5/28/03,953.22
5/29/03,949.64
5/30/03,963.59
6/2/03,967
6/3/03,971.56
6/4/03,986.24
6/5/03,990.14
6/6/03,987.76
6/9/03,975.93
6/10/03,984.84
6/11/03,997.48
6/12/03,998.51
6/13/03,988.61
6/16/03,1010.74
6/17/03,1011.66
6/18/03,1010.09
6/19/03,994.7
6/20/03,995.69
6/23/03,981.64
6/24/03,983.45
6/25/03,975.32
6/26/03,985.82
6/27/03,976.22
6/30/03,974.5
7/1/03,982.32
7/2/03,993.75
7/3/03,985.7
7/7/03,1004.42
7/8/03,1007.84
7/9/03,1002.21
7/10/03,988.7
7/11/03,998.14
7/14/03,1003.86
7/15/03,1000.42
7/16/03,994
7/17/03,981.73
7/18/03,993.32
7/21/03,978.8
7/22/03,988.11
7/23/03,988.61
7/24/03,981.6
7/25/03,998.68
7/28/03,996.52
7/29/03,989.28
7/30/03,987.49
7/31/03,990.31
8/1/03,980.15
8/4/03,982.82
8/5/03,965.46
8/6/03,967.08
8/7/03,974.12
8/8/03,977.59
8/11/03,980.59
8/12/03,990.35
8/13/03,984.03
8/14/03,990.51
8/15/03,990.67
8/18/03,999.74
8/19/03,1002.35
8/20/03,1000.3
8/21/03,1003.27
8/22/03,993.06
8/25/03,993.71
8/26/03,996.73
8/27/03,996.79
8/28/03,1002.84
8/29/03,1008.01
9/2/03,1021.99
9/3/03,1026.27
9/4/03,1027.97
9/5/03,1021.39
9/8/03,1031.64
9/9/03,1023.17
9/10/03,1010.92
9/11/03,1016.42
9/12/03,1018.63
9/15/03,1014.81
9/16/03,1029.3101
9/17/03,1025.97
9/18/03,1039.58
9/19/03,1036.3101
9/22/03,1022.81
9/23/03,1029.04
9/24/03,1009.38
9/25/03,1003.27
9/26/03,996.85
9/29/03,1006.58
9/30/03,995.97
10/1/03,1018.22
10/2/03,1020.24
10/3/03,1029.85
10/6/03,1034.35
10/7/03,1039.25
10/8/03,1033.78
10/9/03,1038.73
10/10/03,1038.0601
10/13/03,1045.35
10/14/03,1049.48
10/15/03,1046.76
10/16/03,1050.0699
10/17/03,1039.3199
10/20/03,1044.6801
10/21/03,1046.03
10/22/03,1030.36
10/23/03,1033.77
10/24/03,1028.91
10/27/03,1031.13
10/28/03,1046.79
10/29/03,1048.11
10/30/03,1046.9399
10/31/03,1050.71
11/3/03,1059.02
11/4/03,1053.25
11/5/03,1051.8101
11/6/03,1058.05
11/7/03,1053.21
11/10/03,1047.11
11/11/03,1046.5699
11/12/03,1058.5601
11/13/03,1058.41
11/14/03,1050.35
11/17/03,1043.63
11/18/03,1034.15
11/19/03,1042.4399
11/20/03,1033.65
11/21/03,1035.28
11/24/03,1052.08
11/25/03,1053.89
11/26/03,1058.45
11/28/03,1058.2
12/1/03,1070.12
12/2/03,1066.62
12/3/03,1064.73
12/4/03,1069.72
12/5/03,1061.5
12/8/03,1069.3
12/9/03,1060.1801
12/10/03,1059.05
12/11/03,1071.21
12/12/03,1074.14
12/15/03,1068.04
12/16/03,1075.13
12/17/03,1076.48
12/18/03,1089.1801
12/19/03,1088.67
12/22/03,1092.9399
12/23/03,1096.02
12/24/03,1094.04
12/26/03,1095.89
12/29/03,1109.48
12/30/03,1109.64
12/31/03,1111.92
1/2/04,1108.48
1/5/04,1122.22
1/6/04,1123.67
1/7/04,1126.33
1/8/04,1131.92
1/9/04,1121.86
1/12/04,1127.23
1/13/04,1121.22
1/14/04,1130.52
1/15/04,1132.05
1/16/04,1139.83
1/20/04,1138.77
1/21/04,1147.62
1/22/04,1143.9399
1/23/04,1141.55
1/26/04,1155.37
1/27/04,1144.05
1/28/04,1128.48
1/29/04,1134.11
1/30/04,1131.13
2/2/04,1135.26
2/3/04,1136.03
2/4/04,1126.52
2/5/04,1128.59
2/6/04,1142.76
2/9/04,1139.8101
2/10/04,1145.54
2/11/04,1157.76
2/12/04,1152.11
2/13/04,1145.8101
2/17/04,1156.99
2/18/04,1151.8199
2/19/04,1147.0601
2/20/04,1144.11
2/23/04,1140.99
2/24/04,1139.09
2/25/04,1143.67
2/26/04,1144.91
2/27/04,1144.9399
3/1/04,1155.96
3/2/04,1149.1
3/3/04,1151.04
3/4/04,1154.88
3/5/04,1156.87
3/8/04,1147.21
3/9/04,1140.58
3/10/04,1123.89
3/11/04,1106.78
3/12/04,1120.5699
3/15/04,1104.49
3/16/04,1110.7
3/17/04,1123.75
3/18/04,1122.3199
3/19/04,1109.78
3/22/04,1095.4
3/23/04,1093.95
3/24/04,1091.33
3/25/04,1109.1899
3/26/04,1108.0601
3/29/04,1122.47
3/30/04,1127
3/31/04,1126.21
4/1/04,1132.17
4/2/04,1141.8101
4/5/04,1150.5699
4/6/04,1148.16
4/7/04,1140.53
4/8/04,1139.3199
4/12/04,1145.2
4/13/04,1129.4399
4/14/04,1128.17
4/15/04,1128.84
4/16/04,1134.61
4/19/04,1135.8199
4/20/04,1118.15
4/21/04,1124.09
4/22/04,1139.9301
4/23/04,1140.6
4/26/04,1135.53
4/27/04,1138.11
4/28/04,1122.41
4/29/04,1113.89
4/30/04,1107.3
5/3/04,1117.49
5/4/04,1119.55
5/5/04,1121.53
5/6/04,1113.99
5/7/04,1098.7
5/10/04,1087.12
5/11/04,1095.45
5/12/04,1097.28
5/13/04,1096.4399
5/14/04,1095.7
5/17/04,1084.1
5/18/04,1091.49
5/19/04,1088.6801
5/20/04,1089.1899
5/21/04,1093.5601
5/24/04,1095.41
5/25/04,1113.05
5/26/04,1114.9399
5/27/04,1121.28
5/28/04,1120.6801
6/1/04,1121.2
6/2/04,1124.99
6/3/04,1116.64
6/4/04,1122.5
6/7/04,1140.42
6/8/04,1142.1801
6/9/04,1131.33
6/10/04,1136.47
6/14/04,1125.29
6/15/04,1132.01
6/16/04,1133.5601
6/17/04,1132.05
6/18/04,1135.02
6/21/04,1130.3
6/22/04,1134.41
6/23/04,1144.0601
6/24/04,1140.65
6/25/04,1134.4301
6/28/04,1133.35
6/29/04,1136.2
6/30/04,1140.84
7/1/04,1128.9399
7/2/04,1125.38
7/6/04,1116.21
7/7/04,1118.33
7/8/04,1109.11
7/9/04,1112.8101
7/12/04,1114.35
7/13/04,1115.14
7/14/04,1111.47
7/15/04,1106.6899
7/16/04,1101.39
7/19/04,1100.9
7/20/04,1108.67
7/21/04,1093.88
7/22/04,1096.84
7/23/04,1086.2
7/26/04,1084.0699
7/27/04,1094.83
7/28/04,1095.42
7/29/04,1100.4301
7/30/04,1101.72
8/2/04,1106.62
8/3/04,1099.6899
8/4/04,1098.63
8/5/04,1080.7
8/6/04,1063.97
8/9/04,1065.22
8/10/04,1079.04
8/11/04,1075.79
8/12/04,1063.23
8/13/04,1064.8
8/16/04,1079.34
8/17/04,1081.71
8/18/04,1095.17
8/19/04,1091.23
8/20/04,1098.35
8/23/04,1095.6801
8/24/04,1096.1899
8/25/04,1104.96
8/26/04,1105.09
8/27/04,1107.77
8/30/04,1099.15
8/31/04,1104.24
9/1/04,1105.91
9/2/04,1118.3101
9/3/04,1113.63
9/7/04,1121.3
9/8/04,1116.27
9/9/04,1118.38
9/10/04,1123.92
9/13/04,1125.8199
9/14/04,1128.33
9/15/04,1120.37
9/16/04,1123.5
9/17/04,1128.55
9/20/04,1122.2
9/21/04,1129.3
9/22/04,1113.5601
9/23/04,1108.36
9/24/04,1110.11
9/27/04,1103.52
9/28/04,1110.0601
9/29/04,1114.8
9/30/04,1114.58
10/1/04,1131.5
10/4/04,1135.17
10/5/04,1134.48
10/6/04,1142.05
10/7/04,1130.65
10/8/04,1122.14
10/11/04,1124.39
10/12/04,1121.84
10/13/04,1113.65
10/14/04,1103.29
10/15/04,1108.2
10/18/04,1114.02
10/19/04,1103.23
10/20/04,1103.66
10/21/04,1106.49
10/22/04,1095.74
10/25/04,1094.8101
10/26/04,1111.09
10/27/04,1125.4
10/28/04,1127.4399
10/29/04,1130.2
11/1/04,1130.51
11/2/04,1130.54
11/3/04,1143.2
11/4/04,1161.67
11/5/04,1166.17
11/8/04,1164.89
11/9/04,1164.08
11/10/04,1162.91
11/11/04,1173.48
11/12/04,1184.17
11/15/04,1183.8101
11/16/04,1175.4301
11/17/04,1181.9399
11/18/04,1183.55
11/19/04,1170.34
11/22/04,1177.24
11/23/04,1176.9399
11/24/04,1181.76
11/26/04,1182.65
11/29/04,1178.5699
11/30/04,1173.8199
12/1/04,1191.37
12/2/04,1190.33
12/3/04,1191.17
12/6/04,1190.25
12/7/04,1177.0699
12/8/04,1182.8101
12/9/04,1189.24
12/10/04,1188
12/13/04,1198.6801
12/14/04,1203.38
12/15/04,1205.72
12/16/04,1203.21
12/17/04,1194.22
12/20/04,1194.65
12/21/04,1205.45
12/22/04,1209.5699
12/23/04,1210.13
12/27/04,1204.92
12/28/04,1213.54
12/29/04,1213.45
12/30/04,1213.55
12/31/04,1211.92
1/3/05,1202.08
1/4/05,1188.05
1/5/05,1183.74
1/6/05,1187.89
1/7/05,1186.1899
1/10/05,1190.25
1/11/05,1182.99
1/12/05,1187.7
1/13/05,1177.45
1/14/05,1184.52
1/18/05,1195.98
1/19/05,1184.63
1/20/05,1175.41
1/21/05,1167.87
1/24/05,1163.75
1/25/05,1168.41
1/26/05,1174.0699
1/27/05,1174.55
1/28/05,1171.36
1/31/05,1181.27
2/1/05,1189.41
2/2/05,1193.1899
2/3/05,1189.89
2/4/05,1203.03
2/7/05,1201.72
2/8/05,1202.3
2/9/05,1191.99
2/10/05,1197.01
2/11/05,1205.3
2/14/05,1206.14
2/15/05,1210.12
2/16/05,1210.34
2/17/05,1200.75
2/18/05,1201.59
2/22/05,1184.16
2/23/05,1190.8
2/24/05,1200.2
2/25/05,1211.37
2/28/05,1203.6
3/1/05,1210.41
3/2/05,1210.08
3/3/05,1210.47
3/4/05,1222.12
3/7/05,1225.3101
3/8/05,1219.4301
3/9/05,1207.01
3/10/05,1209.25
3/11/05,1200.08
3/14/05,1206.83
3/15/05,1197.75
3/16/05,1188.0699
3/17/05,1190.21
3/18/05,1189.65
3/21/05,1183.78
3/22/05,1171.71
3/23/05,1172.53
3/24/05,1171.42
3/28/05,1174.28
3/29/05,1165.36
3/30/05,1181.41
3/31/05,1180.59
4/1/05,1172.92
4/4/05,1176.12
4/5/05,1181.39
4/6/05,1184.0699
4/7/05,1191.14
4/8/05,1181.2
4/11/05,1181.21
4/12/05,1187.76
4/13/05,1173.79
4/14/05,1162.05
4/15/05,1142.62
4/18/05,1145.98
4/19/05,1152.78
4/20/05,1137.5
4/21/05,1159.95
4/22/05,1152.12
4/25/05,1162.1
4/26/05,1151.74
4/27/05,1156.38
4/28/05,1143.22
4/29/05,1156.85
5/2/05,1162.16
5/3/05,1161.17
5/4/05,1175.65
5/5/05,1172.63
5/6/05,1171.35
5/9/05,1178.84
5/10/05,1166.22
5/11/05,1171.11
5/12/05,1159.36
5/13/05,1154.05
5/16/05,1165.6899
5/17/05,1173.8
5/18/05,1185.5601
5/19/05,1191.08
5/20/05,1189.28
5/23/05,1193.86
5/24/05,1194.0699
5/25/05,1190.01
5/26/05,1197.62
5/27/05,1198.78
5/31/05,1191.5
6/1/05,1202.27
6/2/05,1204.29
6/3/05,1196.02
6/6/05,1197.51
6/7/05,1197.26
6/8/05,1194.67
6/9/05,1200.9301
6/10/05,1198.11
6/13/05,1200.8199
6/14/05,1203.91
6/15/05,1206.58
6/16/05,1210.96
6/17/05,1216.96
6/20/05,1216.1
6/21/05,1213.61
6/22/05,1213.88
6/23/05,1200.73
6/24/05,1191.5699
6/27/05,1190.6899
6/28/05,1201.5699
6/29/05,1199.85
6/30/05,1191.33
7/1/05,1194.4399
7/5/05,1204.99
7/6/05,1194.9399
7/7/05,1197.87
7/8/05,1211.86
7/11/05,1219.4399
7/12/05,1222.21
7/13/05,1223.29
7/14/05,1226.5
7/15/05,1227.92
7/18/05,1221.13
7/19/05,1229.35
7/20/05,1235.2
7/21/05,1227.04
7/22/05,1233.6801
7/25/05,1229.03
7/26/05,1231.16
7/27/05,1236.79
7/28/05,1243.72
7/29/05,1234.1801
8/1/05,1235.35
8/2/05,1244.12
8/3/05,1245.04
8/4/05,1235.86
8/5/05,1226.42
8/8/05,1223.13
8/9/05,1231.38
8/10/05,1229.13
8/11/05,1237.8101
8/12/05,1230.39
8/15/05,1233.87
8/16/05,1219.34
8/17/05,1220.24
8/18/05,1219.02
8/19/05,1219.71
8/22/05,1221.73
8/23/05,1217.5699
8/24/05,1209.59
8/25/05,1212.39
8/26/05,1205.1
8/29/05,1212.28
8/30/05,1208.41
8/31/05,1220.33
9/1/05,1221.59
9/2/05,1218.02
9/6/05,1233.39
9/7/05,1236.36
9/8/05,1231.67
9/9/05,1241.48
9/12/05,1240.5601
9/13/05,1231.2
9/14/05,1227.16
9/15/05,1227.73
9/16/05,1237.91
9/19/05,1231.02
9/20/05,1221.34
9/21/05,1210.2
9/22/05,1214.62
9/23/05,1215.29
9/26/05,1215.63
9/27/05,1215.66
9/28/05,1216.89
9/29/05,1227.6801
9/30/05,1228.8101
10/3/05,1226.7
10/4/05,1214.47
10/5/05,1196.39
10/6/05,1191.49
10/7/05,1195.9
10/10/05,1187.33
10/11/05,1184.87
10/12/05,1177.6801
10/13/05,1176.84
10/14/05,1186.5699
10/17/05,1190.1
10/18/05,1178.14
10/19/05,1195.76
10/20/05,1177.8
10/21/05,1179.59
10/24/05,1199.38
10/25/05,1196.54
10/26/05,1191.38
10/27/05,1178.9
10/28/05,1198.41
10/31/05,1207.01
11/1/05,1202.76
11/2/05,1214.76
11/3/05,1219.9399
11/4/05,1220.14
11/7/05,1222.8101
11/8/05,1218.59
11/9/05,1220.65
11/10/05,1230.96
11/11/05,1234.72
11/14/05,1233.76
11/15/05,1229.01
11/16/05,1231.21
11/17/05,1242.8
11/18/05,1248.27
11/21/05,1254.85
11/22/05,1261.23
11/23/05,1265.61
11/25/05,1268.25
11/28/05,1257.46
11/29/05,1257.48
11/30/05,1249.48
12/1/05,1264.67
12/2/05,1265.08
12/5/05,1262.09
12/6/05,1263.7
12/7/05,1257.37
12/8/05,1255.84
12/9/05,1259.37
12/12/05,1260.4301
12/13/05,1267.4301
12/14/05,1272.74
12/15/05,1270.9399
12/16/05,1267.3199
12/19/05,1259.92
12/20/05,1259.62
12/21/05,1262.79
12/22/05,1268.12
12/23/05,1268.66
12/27/05,1256.54
12/28/05,1258.17
12/29/05,1254.42
12/30/05,1248.29
1/3/06,1268.8
1/4/06,1273.46
1/5/06,1273.48
1/6/06,1285.45
1/9/06,1290.15
1/10/06,1289.6899
1/11/06,1294.1801
1/12/06,1286.0601
1/13/06,1287.61
1/17/06,1282.9301
1/18/06,1277.9301
1/19/06,1285.04
1/20/06,1261.49
1/23/06,1263.8199
1/24/06,1266.86
1/25/06,1264.6801
1/26/06,1273.83
1/27/06,1283.72
1/30/06,1285.2
1/31/06,1280.08
2/1/06,1282.46
2/2/06,1270.84
2/3/06,1264.03
2/6/06,1265.02
2/7/06,1254.78
2/8/06,1265.65
2/9/06,1263.78
2/10/06,1266.99
2/13/06,1262.86
2/14/06,1275.53
2/15/06,1280
2/16/06,1289.38
2/17/06,1287.24
2/21/06,1283.03
2/22/06,1292.67
2/23/06,1287.79
2/24/06,1289.4301
2/27/06,1294.12
2/28/06,1280.66
3/1/06,1291.24
3/2/06,1289.14
3/3/06,1287.23
3/6/06,1278.26
3/7/06,1275.88
3/8/06,1278.47
3/9/06,1272.23
3/10/06,1281.58
3/13/06,1284.13
3/14/06,1297.48
3/15/06,1303.02
3/16/06,1305.33
3/17/06,1307.25
3/20/06,1305.08
3/21/06,1297.23
3/22/06,1305.04
3/23/06,1301.67
3/24/06,1302.95
3/27/06,1301.61
3/28/06,1293.23
3/29/06,1302.89
3/30/06,1300.25
3/31/06,1294.83
4/3/06,1297.8101
4/4/06,1305.9301
4/5/06,1311.5601
4/6/06,1309.04
4/7/06,1295.5
4/10/06,1296.6
4/11/06,1286.5699
4/12/06,1288.12
4/13/06,1289.12
4/17/06,1285.33
4/18/06,1307.65
4/19/06,1309.9301
4/20/06,1311.46
4/21/06,1311.28
4/24/06,1308.11
4/25/06,1301.74
4/26/06,1305.41
4/27/06,1309.72
4/28/06,1310.61
5/1/06,1305.1899
5/2/06,1313.21
5/3/06,1307.85
5/4/06,1312.25
5/5/06,1325.76
5/8/06,1324.66
5/9/06,1325.14
5/10/06,1322.85
5/11/06,1305.92
5/12/06,1291.24
5/15/06,1294.5
5/16/06,1292.08
5/17/06,1270.3199
5/18/06,1261.8101
5/19/06,1267.03
5/22/06,1262.0699
5/23/06,1256.58
5/24/06,1258.5699
5/25/06,1272.88
5/26/06,1280.16
5/30/06,1259.84
5/31/06,1270.09
6/1/06,1285.71
6/2/06,1288.22
6/5/06,1265.29
6/6/06,1263.85
6/7/06,1256.15
6/8/06,1257.9301
6/9/06,1252.3
6/12/06,1236.4
6/13/06,1223.6899
6/14/06,1230.04
6/15/06,1256.16
6/16/06,1251.54
6/19/06,1240.14
6/20/06,1240.12
6/21/06,1252.2
6/22/06,1245.6
6/23/06,1244.5
6/26/06,1250.5601
6/27/06,1239.2
6/28/06,1246
6/29/06,1272.87
6/30/06,1270.2
7/3/06,1280.1899
7/5/06,1270.91
7/6/06,1274.08
7/7/06,1265.48
7/10/06,1267.34
7/11/06,1272.52
7/12/06,1258.6
7/13/06,1242.29
7/14/06,1236.2
7/17/06,1234.49
7/18/06,1236.86
7/19/06,1259.8101
7/20/06,1249.13
7/21/06,1240.29
7/24/06,1260.91
7/25/06,1268.88
7/26/06,1268.4
7/27/06,1263.2
7/28/06,1278.55
7/31/06,1276.66
8/1/06,1270.92
8/2/06,1278.55
8/3/06,1280.27
8/4/06,1279.36
8/7/06,1275.77
8/8/06,1271.48
8/9/06,1265.95
